,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,video_id,avg polarity score,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,subscribers,totalViews,totalVideos
58,58.0,58.0,58.0,58.0,58,6lOvA_y7p7w,0.256575,Roger Peng,Principles of Graphics HD 720p,,,2014-07-25T15:33:10Z,18824,136,,4,PT12M11S,hd,False,25600,2343442,392
59,59.0,59.0,59.0,59.0,59,a4mvbyNGdBA,0.2775,Roger Peng,Plotting Systems in R HD 720p,,,2014-07-25T15:40:30Z,4336,28,,1,PT9M34S,hd,False,25600,2343442,392
60,60.0,60.0,60.0,60.0,60,ftc6_hqRYuY,0.2775,Roger Peng,Graphics Devices part 1 HD 720p,,,2014-07-25T15:33:58Z,3897,26,,0,PT5M34S,hd,False,25600,2343442,392
61,61.0,61.0,61.0,61.0,61,ci6ogllxVxg,0.345916667,Roger Peng,Graphics Devices part 2 HD 720p,,,2014-07-25T15:33:58Z,2199,13,,1,PT7M31S,hd,False,25600,2343442,392
62,62.0,62.0,62.0,62.0,62,ma6-0PSNLHo,0.2797625,Roger Peng,Exploratory Graphs part 1 HD 720p,,,2014-07-25T15:33:57Z,4681,28,,4,PT9M29S,hd,False,25600,2343442,392
63,63.0,63.0,63.0,63.0,63,UyopqXQ8TTM,0.2797625,Roger Peng,Exploratory Graphs part 2 HD 720p,,,2014-07-25T15:33:58Z,3147,20,,0,PT5M13S,hd,False,25600,2343442,392
64,64.0,64.0,64.0,64.0,64,AAXh0egb5WM,0.2797625,Roger Peng,Base Plotting part 1 HD 720p,,,2014-07-25T15:33:57Z,2250,11,,0,PT11M20S,hd,False,25600,2343442,392
65,65.0,65.0,65.0,65.0,65,bhyb1gCeAVk,0.2797625,Roger Peng,Base Plotting part 2 HD 720p,,,2014-07-25T15:33:58Z,1627,8,,0,PT6M56S,hd,False,25600,2343442,392
66,66.0,66.0,66.0,66.0,66,bDMpPXxIzmw,0.2797625,Roger Peng,Lattice System part 1 HD 720p,,,2014-07-25T15:33:14Z,1179,6,,0,PT6M23S,hd,False,25600,2343442,392
67,67.0,67.0,67.0,67.0,67,TxPytPwFzlQ,0.2797625,Roger Peng,Lattice System part 2 HD 720p,,,2014-07-25T15:33:13Z,824,2,,0,PT6M13S,hd,False,25600,2343442,392
68,68.0,68.0,68.0,68.0,68,FZFLTvVGwJ8,0.32644,Roger Peng,ggplot2 part 1a HD 720p,,,2014-07-25T15:33:58Z,2140,21,,2,PT6M26S,hd,False,25600,2343442,392
69,69.0,69.0,69.0,69.0,69,uUxVIRmz224,0.32644,Roger Peng,ggplot2 part 1b HD 720p,,,2014-07-25T15:33:57Z,2189,15,,0,PT13M54S,hd,False,25600,2343442,392
70,70.0,70.0,70.0,70.0,70,zLwrYvH2Hg0,0.32644,Roger Peng,ggplot2 part 2a HD 720p,,,2014-07-25T15:33:57Z,2252,8,,0,PT9M47S,hd,False,25600,2343442,392
71,71.0,71.0,71.0,71.0,71,Z3WP_Up8b5I,0.32644,Roger Peng,ggplot2 part 2b HD 720p,,,2014-07-25T15:33:57Z,1969,6,,0,PT10M38S,hd,False,25600,2343442,392
72,72.0,72.0,72.0,72.0,72,gU8w0gjSx40,0.32644,Roger Peng,ggplot2 part 2c HD 720p,,,2014-07-25T15:33:57Z,1796,9,,0,PT8M11S,hd,False,25600,2343442,392
73,73.0,73.0,73.0,73.0,73,7QaR91TCc3k,0.32644,Roger Peng,R Colors Part 1 HD 720p,,,2014-07-25T15:33:09Z,2420,18,,0,PT4M9S,hd,False,25600,2343442,392
74,74.0,74.0,74.0,74.0,74,3Q1ormd5oMA,0.32644,Roger Peng,R Colors Part 2 HD 720p,,,2014-07-25T15:33:08Z,1543,6,,0,PT7M42S,hd,False,25600,2343442,392
75,75.0,75.0,75.0,75.0,75,4JJfGpVHTq4,0.32644,Roger Peng,R Colors Part 3 HD 720p,,,2014-07-25T15:33:06Z,1393,5,,0,PT6M39S,hd,False,25600,2343442,392
76,76.0,76.0,76.0,76.0,76,9-cn0auNV58,0.32644,Roger Peng,R Colors Part 4 HD 720p,,,2014-07-25T15:33:05Z,1061,4,,0,PT3M35S,hd,False,25600,2343442,392
77,77.0,77.0,77.0,77.0,77,QGDuvVRUURA,0.236854545,Roger Peng,K Means part 1 HD 720p,,,2014-07-25T15:33:20Z,2399,12,,1,PT5M47S,hd,False,25600,2343442,392
78,78.0,78.0,78.0,78.0,78,XRlYz1jfCqs,0.238407692,Roger Peng,K Means part 2 HD 720p,,,2014-07-25T15:33:17Z,1708,8,,2,PT4M27S,hd,False,25600,2343442,392
79,79.0,79.0,79.0,79.0,79,BKoChxguelA,0.247178571,Roger Peng,Hierarchical Clustering part 1 HD 720p,,,2014-07-25T15:33:32Z,2741,24,,1,PT7M21S,hd,False,25600,2343442,392
80,80.0,80.0,80.0,80.0,80,ZQYLGS7ptWM,0.22726,Roger Peng,Hierarchical Clustering part 2 HD 720p,,,2014-07-25T15:33:28Z,1932,11,,1,PT5M25S,hd,False,25600,2343442,392
81,81.0,81.0,81.0,81.0,81,lmSMEZAjE-4,0.245917647,Roger Peng,Hierarchical Clustering part 3 HD 720p,,,2014-07-25T15:33:26Z,1572,11,,2,PT7M35S,hd,False,25600,2343442,392
82,82.0,82.0,82.0,82.0,82,ts6UQnE6E1U,0.256794444,Roger Peng,Dimension Reduction part 1 HD 720p,,,2014-07-25T15:33:59Z,2967,13,,1,PT7M56S,hd,False,25600,2343442,392
83,83.0,83.0,83.0,83.0,83,BSfw0rpyC2g,0.256794444,Roger Peng,Dimension Reduction part 2 HD 720p,,,2014-07-25T15:33:58Z,1678,8,,0,PT9M26S,hd,False,25600,2343442,392
84,84.0,84.0,84.0,84.0,84,drNwEvEx3LY,0.256794444,Roger Peng,Dimension Reduction part 3 HD 720p,,,2014-07-25T15:33:56Z,1066,6,,0,PT6M43S,hd,False,25600,2343442,392
85,85.0,85.0,85.0,85.0,85,6zv910KP4j8,0.256794444,Roger Peng,Clustering Case Study HD 720p,,,2014-07-25T15:33:58Z,1322,7,,0,PT14M52S,hd,False,25600,2343442,392
86,86.0,86.0,86.0,86.0,86,VE-6bQvyfTQ,0.27836,Roger Peng,EDA Case Study PM2 5 HD 720p,,,2014-07-25T16:45:02Z,5395,67,,13,PT40M36S,hd,False,25600,2343442,392
87,87.0,87.0,87.0,87.0,87,VHbSopMyc4M,0.3696127273,Neso Academy,Why take this Java Course?,"Java Programming: The reasons to take the Java Programming course by Neso Academy
Topics discussed:
1) The target audience for the Java Programming course.
2) Syllabus of the Java Programming course.
3) The course structure of the Java Programming course.
4) Why should we learn Java?

Follow Neso Academy on Instagram: @nesoacademy (https://bit.ly/2XP63OE)

Contribute: http://www.nesoacademy.org/donate

Memberships: https://bit.ly/2U7YSPI

Books: http://www.nesoacademy.org/recommended-books

Website ► http://www.nesoacademy.org/
Forum ► https://forum.nesoacademy.org/
Facebook ► https://goo.gl/Nt0PmB
Twitter      ► https://twitter.com/nesoacademy

Music:
Axol x Alex Skrindo - You [NCS Release]

#JavaByNeso #JavaProgramming","['java', 'java programming', 'java by neso', 'neso academy java programming', 'java programming syllabus', 'java programming for beginners', 'java for beginners', 'java lectures', 'java tutorial', 'java tutorial for beginners']",2019-11-23T14:30:02Z,437081,6697,,269,PT4M29S,hd,False,1710000,347648425,2320
88,88.0,88.0,88.0,88.0,88,-C88r0niLQQ,0.3686395498,Neso Academy,Programs and Programming Languages,"Java Programming: Programs and Programming Languages
Topics discussed:
1) Programs & programming languages.
2) Machine language.
3) Assembly language.
4) High-level language.

Follow Neso Academy on Instagram: @nesoacademy (https://bit.ly/2XP63OE)

Contribute: http://www.nesoacademy.org/donate

Memberships: https://bit.ly/2U7YSPI

Books: http://www.nesoacademy.org/recommended-books

Website ► http://www.nesoacademy.org/
Forum ► https://forum.nesoacademy.org/
Facebook ► https://goo.gl/Nt0PmB
Twitter      ► https://twitter.com/nesoacademy

Music:
Axol x Alex Skrindo - You [NCS Release]

#JavaByNeso #JavaProgramming #ProgrammingLanguage","['programs', 'programming languages', 'machine language', 'assembly language', 'high level language', 'java', 'java programming', 'java programming lectures', 'java programming tutorials']",2019-11-23T15:30:00Z,190196,3330,,113,PT8M3S,hd,False,1710000,347648425,2320
89,89.0,89.0,89.0,89.0,89,mG4NLNZ37y4,0.3577157216,Neso Academy,Introduction to Java Programming,"Java Programming: Introduction to Java Programming
Topics discussed:
1. About Java.
2. Java Language Specification.
3. API.
4. Editions of Java.
5. IDE.

Follow Neso Academy on Instagram: @nesoacademy (https://bit.ly/2XP63OE)

Contribute: http://www.nesoacademy.org/donate

Memberships: https://bit.ly/2U7YSPI

Books: http://www.nesoacademy.org/recommended-books

Website ► http://www.nesoacademy.org/
Forum ► https://forum.nesoacademy.org/
Facebook ► https://goo.gl/Nt0PmB
Twitter      ► https://twitter.com/nesoacademy

Music:
Axol x Alex Skrindo - You [NCS Release]

#JavaByNeso #JavaProgramming","['java', 'java programming', 'java for beginners', 'java lectures', 'java tutorial', 'introduction to java', 'java tutorial for beginners']",2019-11-24T14:30:00Z,187921,3173,,89,PT6M4S,hd,False,1710000,347648425,2320
90,90.0,90.0,90.0,90.0,90,vsxYucdzimA,0.3631382479,Neso Academy,Anatomy of Java Program,"Java Programming: The Anatomy of Java Program
Topics discussed:
1. Classes & Objects.
2. Methods.
3. Naming Conventions.
4. Java Program Structure.
5. Packages.

Follow Neso Academy on Instagram: @nesoacademy (https://bit.ly/2XP63OE)

Contribute: http://www.nesoacademy.org/donate

Memberships: https://bit.ly/2U7YSPI

Books: http://www.nesoacademy.org/recommended-books

Website ► http://www.nesoacademy.org/
Forum ► https://forum.nesoacademy.org/
Facebook ► https://goo.gl/Nt0PmB
Twitter      ► https://twitter.com/nesoacademy

Music:
Axol x Alex Skrindo - You [NCS Release]

#JavaByNeso #JavaProgramming #JavaProgram","['java', 'java programming', 'java lectures', 'java program', 'program in java', 'classes in java', 'methods in java', 'naming conventions in java', 'packages in java', 'java basics', 'java tutorial for beginners', 'java tutorial']",2019-11-24T16:15:00Z,167539,3241,,96,PT12M40S,hd,False,1710000,347648425,2320
91,91.0,91.0,91.0,91.0,91,ifirpBZLeCk,0.3541741284,Neso Academy,Displaying Messages in Java,"Java Programming: Displaying Messages in Java
Topics discussed:
1. Strings in Java.
2. println() & print() methods in Java.
3. System Class in Java.

Follow Neso Academy on Instagram: @nesoacademy (https://bit.ly/2XP63OE)

Contribute: http://www.nesoacademy.org/donate

Memberships: https://bit.ly/2U7YSPI

Books: http://www.nesoacademy.org/recommended-books

Website ► http://www.nesoacademy.org/
Forum ► https://forum.nesoacademy.org/
Facebook ► https://goo.gl/Nt0PmB
Twitter      ► https://twitter.com/nesoacademy

Music:
Axol x Alex Skrindo - You [NCS Release]

#JavaByNeso #JavaProgramming #DisplayingMessagesInJava","['java', 'java programming', 'java program', 'printing in java', 'displaying in java', 'java programs', 'strings', 'strings in java', 'println', 'print', 'system class', 'java tutorial', 'java tutorial for beginners']",2019-11-25T13:30:03Z,131320,2364,,126,PT8M38S,hd,False,1710000,347648425,2320
92,92.0,92.0,92.0,92.0,92,UFMqdnUh4nI,0.349977931,Neso Academy,Displaying Numbers in Java,"Java Programming: Displaying Numbers in Java
Topics discussed:
1. Numbers in Java.
2. Some Arithmetic Operators.
3. Printing some values.

Follow Neso Academy on Instagram: @nesoacademy (https://bit.ly/2XP63OE)

Contribute: http://www.nesoacademy.org/donate

Memberships: https://bit.ly/2U7YSPI

Books: http://www.nesoacademy.org/recommended-books

Website ► http://www.nesoacademy.org/
Forum ► https://forum.nesoacademy.org/
Facebook ► https://goo.gl/Nt0PmB
Twitter      ► https://twitter.com/nesoacademy

Music:
Axol x Alex Skrindo - You [NCS Release]

#JavaByNeso #JavaProgramming #DisplayingNumbersInJava","['java', 'numbers in java', 'displaying numbers in java', 'java programming', 'java lectures', 'java programs', 'java tutorial', 'java tutorial for beginners', 'arithmetic operators in java']",2019-11-25T15:30:01Z,89031,1354,,43,PT2M51S,hd,False,1710000,347648425,2320
93,93.0,93.0,93.0,93.0,93,FjGMYpXS9iE,0.3416688498,Neso Academy,Configuring our Java Development Environment,"Java Programming: Configuring the Java Development Environment
Topics discussed:
1. Install JDK 13.0.1
2. Setting up the environment variables.
3. Install IntelliJ IDEA 2019.2.4

Follow Neso Academy on Instagram: @nesoacademy (https://bit.ly/2XP63OE)

Contribute: http://www.nesoacademy.org/donate

Memberships: https://bit.ly/2U7YSPI

Books: http://www.nesoacademy.org/recommended-books

Website ► http://www.nesoacademy.org/
Forum ► https://forum.nesoacademy.org/
Facebook ► https://goo.gl/Nt0PmB
Twitter      ► https://twitter.com/nesoacademy

Music:
Axol x Alex Skrindo - You [NCS Release]

#JavaByNeso #JavaProgramming #JDE #JDK #IntelliJ","['java development environment', 'java development kit', 'jde', 'jdk', 'intelliJ', 'jdk setup', 'jde setup', 'java', 'java lectures', 'java tutorials', 'java softwares', 'java ide']",2019-11-26T13:30:01Z,114363,1346,,64,PT4M7S,hd,False,1710000,347648425,2320
94,94.0,94.0,94.0,94.0,94,gHXzyAkbUhk,0.3298727273,Neso Academy,"Creating, Compiling, & Executing a Java Program","Java Programming: Creating, Compiling, and Executing a Java Program
Topics discussed:
1. Creating a Java program using a simple text editor.
2. Compiling the Java program using the Command Window.
3. Running the Java program using the Command Window.
4. What happens exactly when we compile and run our Java program.

Follow Neso Academy on Instagram: @nesoacademy (https://bit.ly/2XP63OE)

Contribute: http://www.nesoacademy.org/donate

Memberships: https://bit.ly/2U7YSPI

Books: http://www.nesoacademy.org/recommended-books

Website ► http://www.nesoacademy.org/
Forum ► https://forum.nesoacademy.org/
Facebook ► https://goo.gl/Nt0PmB
Twitter      ► https://twitter.com/nesoacademy

Music:
Axol x Alex Skrindo - You [NCS Release]

#JavaByNeso #JavaProgramming #CreatingJavaProgram","['java', 'java program', 'java program in command prompt', 'creating java program', 'compiling java program', 'executing java program', 'java programming', 'java programs', 'java tutorial', 'java tutorial for beginners']",2019-11-27T14:30:04Z,128278,2022,,111,PT10M25S,hd,False,1710000,347648425,2320
95,95.0,95.0,95.0,95.0,95,AVpLMoTnwM8,0.3264903794,Neso Academy,Our First Java Project,"Java Programming: Our First Java Project 
Topics discussed:
1. Comments in Java.
2. Creating our first Java project in IntelliJ.
3. Writing the Java program in IntelliJ.
4. Running the Java program in IntelliJ.

Follow Neso Academy on Instagram: @nesoacademy (https://bit.ly/2XP63OE)

Contribute: http://www.nesoacademy.org/donate

Memberships: https://bit.ly/2U7YSPI

Books: http://www.nesoacademy.org/recommended-books

Website ► http://www.nesoacademy.org/
Forum ► https://forum.nesoacademy.org/
Facebook ► https://goo.gl/Nt0PmB
Twitter      ► https://twitter.com/nesoacademy

Music:
Axol x Alex Skrindo - You [NCS Release]

#JavaByNeso #JavaProgramming #FirstJavaProject","['intelliJ', 'java program', 'java project', 'java program in intellij', 'running java program', 'writing java program', 'java by neso', 'java lectures', 'java programming', 'java', 'intellij idea', 'intellij idea tutorial']",2019-11-29T14:00:03Z,113884,1643,,39,PT8M50S,hd,False,1710000,347648425,2320
96,96.0,96.0,96.0,96.0,96,mgixJYEZ1Fk,0.3351654034,Neso Academy,"Java Packages, Classes, and Methods","Java Programming: Java Packages, Classes, and Methods 
Topics discussed:
1. Creating a new class in Java.
2. Creating a new method in Java.

Follow Neso Academy on Instagram: @nesoacademy (https://bit.ly/2XP63OE)

Contribute: http://www.nesoacademy.org/donate

Memberships: https://bit.ly/2U7YSPI

Books: http://www.nesoacademy.org/recommended-books

Website ► http://www.nesoacademy.org/
Forum ► https://forum.nesoacademy.org/
Facebook ► https://goo.gl/Nt0PmB
Twitter      ► https://twitter.com/nesoacademy

Music:
Axol x Alex Skrindo - You [NCS Release]

#JavaByNeso #JavaProgramming #Packages #Classes #Methods","['packages', 'classes', 'class', 'methods', 'packages in java', 'methods in java', 'classes in java', 'java', 'java programming']",2019-11-30T13:45:01Z,133018,2228,,88,PT9M11S,hd,False,1710000,347648425,2320
97,97.0,97.0,97.0,97.0,97,SITEc4DWwsQ,0.3411233446,Neso Academy,"public, private, and static in Java","Java Programming: public, private, and static keywords in Java 
Topics discussed:
1. public keyword.
2. Example use of public keyword.
3. private keyword.
4. Example use of private keyword.
5. static keyword.
6. Example use of static keyword.

Follow Neso Academy on Instagram: @nesoacademy (https://bit.ly/2XP63OE)

Contribute: http://www.nesoacademy.org/donate

Memberships: https://bit.ly/2U7YSPI

Books: http://www.nesoacademy.org/recommended-books

Website ► http://www.nesoacademy.org/
Forum ► https://forum.nesoacademy.org/
Facebook ► https://goo.gl/Nt0PmB
Twitter      ► https://twitter.com/nesoacademy

Music:
Axol x Alex Skrindo - You [NCS Release]

#JavaByNeso #JavaProgramming #public #private #static","['public', 'private', 'static', 'public keyword', 'private keyword', 'static keyword', 'java', 'java programming', 'java tutorial', 'java lectures']",2019-12-01T15:45:00Z,118968,2664,,74,PT5M21S,hd,False,1710000,347648425,2320
98,98.0,98.0,98.0,98.0,98,14Cfx3fpH-w,0.3433511828,Neso Academy,The void Return Type in Java,"Java Programming: The void Return Type in Java Programming
Topics discussed:
1. Return types in Java.
2. The void return type in Java. 

Follow Neso Academy on Instagram: @nesoacademy (https://bit.ly/2XP63OE)

Contribute: http://www.nesoacademy.org/donate

Memberships: https://bit.ly/2U7YSPI

Books: http://www.nesoacademy.org/recommended-books

Website ► http://www.nesoacademy.org/
Forum ► https://forum.nesoacademy.org/
Facebook ► https://goo.gl/Nt0PmB
Twitter      ► https://twitter.com/nesoacademy

Music:
Axol x Alex Skrindo - You [NCS Release]

#JavaByNeso #JavaProgramming #voidReturnType","['void', 'void return type', 'return types', 'void in java', 'void return type in java', 'return types in java', 'java', 'java programming']",2019-12-02T14:30:00Z,74607,1566,,45,PT5M14S,hd,False,1710000,347648425,2320
99,99.0,99.0,99.0,99.0,99,Up17-azeuyE,0.3402419922,Neso Academy,Command Line Arguments in Java,"Java Programming: Command Line Arguments in Java Programming
Topics discussed:
1. Command line arguments.
2. Passing the arguments to our program using the command window and IntelliJ.

Follow Neso Academy on Instagram: @nesoacademy (https://bit.ly/2XP63OE)

Contribute: http://www.nesoacademy.org/donate

Memberships: https://bit.ly/2U7YSPI

Books: http://www.nesoacademy.org/recommended-books

Website ► http://www.nesoacademy.org/
Forum ► https://forum.nesoacademy.org/
Facebook ► https://goo.gl/Nt0PmB
Twitter      ► https://twitter.com/nesoacademy

Music:
Axol x Alex Skrindo - You [NCS Release]

#JavaByNeso #JavaProgramming #CommandLineArguments","['command line argument', 'command line argument in java', 'java command line argument', 'java', 'java programming', 'java tutorials', 'command line arguments']",2019-12-02T16:00:10Z,160851,3013,,100,PT6M21S,hd,False,1710000,347648425,2320
100,100.0,100.0,100.0,100.0,100,OXYT01qrDrc,0.3436635666,Neso Academy,Programming Styles,"Java Programming: Programming Styles
Topics discussed:
1. Indentation and Spacing.
2. Block Styles. 

Follow Neso Academy on Instagram: @nesoacademy (https://bit.ly/2XP63OE)

Contribute: http://www.nesoacademy.org/donate

Memberships: https://bit.ly/2U7YSPI

Books: http://www.nesoacademy.org/recommended-books

Website ► http://www.nesoacademy.org/
Forum ► https://forum.nesoacademy.org/
Facebook ► https://goo.gl/Nt0PmB
Twitter      ► https://twitter.com/nesoacademy

Music:
Axol x Alex Skrindo - You [NCS Release]

#JavaByNeso #JavaProgramming #ProgrammingStyles","['programming', 'programming styles', 'indentation', 'block styles', 'indentation on programming', 'java lectures', 'java', 'java programming']",2019-12-03T13:00:04Z,52930,940,,21,PT3M4S,hd,False,1710000,347648425,2320
101,101.0,101.0,101.0,101.0,101,dPQaQWyqYoc,0.3420030669,Neso Academy,Programming Errors,"Java Programming: Different types of Errors in Programming.
Topics discussed:
1. Syntax Errors.
2. Runtime Errors.
3. Logical Errors.
4. Common Errors.

Follow Neso Academy on Instagram: @nesoacademy (https://bit.ly/2XP63OE)

Contribute: http://www.nesoacademy.org/donate

Memberships: https://bit.ly/2U7YSPI

Books: http://www.nesoacademy.org/recommended-books

Website ► http://www.nesoacademy.org/
Forum ► https://forum.nesoacademy.org/
Facebook ► https://goo.gl/Nt0PmB
Twitter      ► https://twitter.com/nesoacademy

Music:
Axol x Alex Skrindo - You [NCS Release]

#JavaByNeso #JavaProgramming #ProgrammingErrors","['errors in programming', 'programming errors', 'syntax error', 'runtime error', 'logical error', 'common error', 'errors in coding', 'java programming', 'java', 'errors in java']",2019-12-03T15:00:14Z,54891,1101,,39,PT5M31S,hd,False,1710000,347648425,2320
102,102.0,102.0,102.0,102.0,102,N2m2pm1rMPE,0.3453532735,Neso Academy,Type Faster in IntelliJ,"Java Programming: How to Type Faster in IntelliJ
Topics discussed:
1. Navigation in IntelliJ.
2. Selection on IntelliJ.
3. Indentation in IntelliJ.
4. Duplicating the code in IntelliJ.
5. Adding and removing the comments in IntelliJ.
6. Moving a piece of code in IntelliJ.
7. Selecting a code block in IntelliJ. 

Follow Neso Academy on Instagram: @nesoacademy (https://bit.ly/2XP63OE)

Contribute: http://www.nesoacademy.org/donate

Memberships: https://bit.ly/2U7YSPI

Books: http://www.nesoacademy.org/recommended-books

Website ► http://www.nesoacademy.org/
Forum ► https://forum.nesoacademy.org/
Facebook ► https://goo.gl/Nt0PmB
Twitter      ► https://twitter.com/nesoacademy

Music:
Axol x Alex Skrindo - You [NCS Release]

#JavaByNeso #JavaProgramming #IntelliJ","['intellij', 'intellij tricks', 'intellij tips', 'intellij shortcuts', 'typing shortcuts']",2019-12-04T13:30:04Z,47591,1286,,41,PT5M55S,hd,False,1710000,347648425,2320
103,103.0,103.0,103.0,103.0,103,-94U78VoufQ,0.3427592241,Neso Academy,Java Exercise - Creating Classes & Methods,"Java Programming: Creating Classes and Methods in Java
Topics discussed:
1. Creating the main class in Java.
2. Creating methods in Java.
3. Calling the methods inside the main class.
4. Compiling and executing the Java program using CMD.

Follow Neso Academy on Instagram: @nesoacademy (https://bit.ly/2XP63OE)

Contribute: http://www.nesoacademy.org/donate

Memberships: https://bit.ly/2U7YSPI

Books: http://www.nesoacademy.org/recommended-books

Website ► http://www.nesoacademy.org/
Forum ► https://forum.nesoacademy.org/
Facebook ► https://goo.gl/Nt0PmB
Twitter      ► https://twitter.com/nesoacademy

Music:
Axol x Alex Skrindo - You [NCS Release]

#JavaByNeso #JavaProgramming #MainClass #MethodsInJava","['main class', 'main class in java', 'methods in java', 'java methods', 'methods in main class', 'creating main class', 'java', 'java programming']",2019-12-05T13:15:00Z,60217,1141,,61,PT6M55S,hd,False,1710000,347648425,2320
104,104.0,104.0,104.0,104.0,104,doxwM_gVc90,0.3425674536,Neso Academy,Java Basics - An Overview,"Java Programming: An overview of the basics of Java Programming
Topics discussed:
1. Variables in Java.
2. Data Types in Java.
3. Operators in Java.
4. Conditions in Java.
5. Loops in Java.
6. Methods in Java.

Follow Neso Academy on Instagram: @nesoacademy (https://bit.ly/2XP63OE)

Contribute: http://www.nesoacademy.org/donate

Memberships: https://bit.ly/2U7YSPI

Books: http://www.nesoacademy.org/recommended-books

Website ► http://www.nesoacademy.org/
Forum ► https://forum.nesoacademy.org/
Facebook ► https://goo.gl/Nt0PmB
Twitter      ► https://twitter.com/nesoacademy

Music:
Axol x Alex Skrindo - You [NCS Release]

#JavaByNeso #JavaProgramming #Variables #Operators #DataTypes","['java basics', 'basics of java', 'variables in java', 'operators in java', 'data types in java', 'conditions in java', 'java programming', 'java', 'java tutorial for beginners', 'java tutorial']",2019-12-06T13:15:00Z,52126,930,,28,PT4M43S,hd,False,1710000,347648425,2320
105,105.0,105.0,105.0,105.0,105,N8LDSryePuc,0.3441527138,Neso Academy,Introduction to Variables in Java,"Java Programming: Introduction to Variables in Java Programming
Topics discussed:
1. Variables.
2. Memory.
3. Declaration of variables.
4. Initialization of variables.
5. Assignment of variables.
6. Printing the value of a variable.

Follow Neso Academy on Instagram: @nesoacademy (https://bit.ly/2XP63OE)

Contribute: http://www.nesoacademy.org/donate

Memberships: https://bit.ly/2U7YSPI

Books: http://www.nesoacademy.org/recommended-books

Website ► http://www.nesoacademy.org/
Forum ► https://forum.nesoacademy.org/
Facebook ► https://goo.gl/Nt0PmB
Twitter      ► https://twitter.com/nesoacademy

Music:
Axol x Alex Skrindo - You [NCS Release]

#JavaByNeso #JavaProgramming #Variables","['variables', 'variables in java', 'java variables', 'memory allocation of variables', 'declaration of variables', 'variable initialization', 'java lectures', 'java programming']",2019-12-08T13:30:01Z,71706,1374,,35,PT8M53S,hd,False,1710000,347648425,2320
106,106.0,106.0,106.0,106.0,106,Ls14YnfR7Hg,0.3424883683,Neso Academy,Variables in Java - Practice,"Java Programming: Variables in Java Programming
Topics discussed:
1. The practice of creating variables in Java.

Follow Neso Academy on Instagram: @nesoacademy (https://bit.ly/2XP63OE)

Contribute: http://www.nesoacademy.org/donate

Memberships: https://bit.ly/2U7YSPI

Books: http://www.nesoacademy.org/recommended-books

Website ► http://www.nesoacademy.org/
Forum ► https://forum.nesoacademy.org/
Facebook ► https://goo.gl/Nt0PmB
Twitter      ► https://twitter.com/nesoacademy

Music:
Axol x Alex Skrindo - You [NCS Release]

#JavaByNeso #JavaProgramming #Variables","['variables', 'variables in java', 'variable example in java', 'java variables', 'java', 'java lectures']",2019-12-09T16:00:04Z,57157,946,,24,PT7M7S,hd,False,1710000,347648425,2320
107,107.0,107.0,107.0,107.0,107,Ccc-Sk8qMAQ,0.3437790845,Neso Academy,Constants in Java,"Java Programming: Constants in Java Programming
Topics discussed:
1. Constants in Java.
2. Initializing the constants.
3. Benefits of using the constants.

Follow Neso Academy on Instagram: @nesoacademy (https://bit.ly/2XP63OE)

Contribute: http://www.nesoacademy.org/donate

Memberships: https://bit.ly/2U7YSPI

Books: http://www.nesoacademy.org/recommended-books

Website ► http://www.nesoacademy.org/
Forum ► https://forum.nesoacademy.org/
Facebook ► https://goo.gl/Nt0PmB
Twitter      ► https://twitter.com/nesoacademy

Music:
Axol x Alex Skrindo - You [NCS Release]

#JavaByNeso #JavaProgramming #Constants","['constants', 'constants in java', 'java constants', 'constants definition', 'initializing constants', 'constants initialization', 'java lectures', 'java tutorials', 'java basics']",2019-12-10T15:45:00Z,55490,1092,,29,PT5M25S,hd,False,1710000,347648425,2320
108,108.0,108.0,108.0,108.0,108,1C9f4mqDDlY,0.3422066002,Neso Academy,Identifiers in Java,"Java Programming: Identifiers in Java Programming
Topics discussed:
1. What are Identifiers in Java?
2. Naming rules of identifiers.
3. Examples of legal and illegal identifiers.
4. Case sensitivity in Java.

Follow Neso Academy on Instagram: @nesoacademy (https://bit.ly/2XP63OE)

Contribute: http://www.nesoacademy.org/donate

Memberships: https://bit.ly/2U7YSPI

Books: http://www.nesoacademy.org/recommended-books

Website ► http://www.nesoacademy.org/
Forum ► https://forum.nesoacademy.org/
Facebook ► https://goo.gl/Nt0PmB
Twitter      ► https://twitter.com/nesoacademy

Music:
Axol x Alex Skrindo - You [NCS Release]

#JavaByNeso #JavaProgramming #Identifiers","['identifiers', 'identifiers in java', 'java identifiers', 'naming of identifiers', 'legal identifiers', 'illegal identifiers', 'java lectures', 'java tutorials']",2019-12-11T14:30:00Z,53390,1043,,40,PT4M15S,hd,False,1710000,347648425,2320
